filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track,duration,midi_score_track
./asap-dataset-master/Balakirev/Islamey/Gorucan03.mid,0,0,FALSE,TRUE,12,384,111,52,2.18713181398929,2.3683057738738,8287,FALSE
./asap-dataset-master/Balakirev/Islamey/Na04.mid,0,0,FALSE,TRUE,12,384,115,52,2.16054111842111,2.36524617430002,8397,FALSE
./asap-dataset-master/Balakirev/Islamey/Na08M.mid,0,0,FALSE,TRUE,12,384,116,52,2.1936872100011,2.36666176148775,8357,FALSE
./asap-dataset-master/Balakirev/Islamey/Shelest03.mid,0,0,FALSE,TRUE,12,384,116,52,2.1911373725888,2.3774808117213,8321,FALSE
./asap-dataset-master/Balakirev/Islamey/Shi11.mid,0,0,FALSE,TRUE,12,384,113,52,2.14812624841623,2.37592162292273,8033,FALSE
./asap-dataset-master/Balakirev/Islamey/Verbaite04.mid,0,0,FALSE,TRUE,12,384,114,52,2.11073020219869,2.34127546297638,8068,FALSE
./asap-dataset-master/Balakirev/Islamey/Yi04M.mid,0,0,FALSE,TRUE,12,384,112,52,2.17643908924771,2.38440029419765,8168,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/1-1/KimG01.mid,0,0,FALSE,TRUE,12,384,82,52,2.31026342196406,2.34633711794613,1692,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/10-1/Hou02M.mid,0,0,FALSE,TRUE,12,384,95,52,2.14908089506049,2.28476908926858,2609,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-1/Arciglione03.mid,0,0,FALSE,TRUE,12,384,98,52,2.18739361879197,2.34083435715793,3865,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-1/DeTurck01.mid,0,0,FALSE,TRUE,12,384,103,52,2.21447176237414,2.37343324380936,3814,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-1/LiC03M.mid,0,0,FALSE,TRUE,12,480,99,58,2.16483913348365,2.2671600245631,3811,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-1/LiYZ03M.mid,0,0,FALSE,TRUE,12,480,99,58,2.19278340402252,2.4566331847183,3841,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-1/MaximovI02M.mid,0,0,FALSE,TRUE,12,960,94,63,2.2694409216797,2.36148848348434,3881,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-1/NAKAJI01.mid,0,0,FALSE,TRUE,12,480,86,58,2.25198751263572,2.28446994313819,3829,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-1/ZhaoK02M.mid,0,0,FALSE,TRUE,12,480,91,58,2.14530761036535,2.50176687719692,3886,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-2/MaximovI04.mid,0,0,FALSE,TRUE,12,384,78,52,2.25453424285013,2.24128132796713,2176,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/11-3/MaximovI05.mid,0,0,FALSE,TRUE,12,384,86,52,2.30102072590778,2.33140322431066,1954,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Garritson01.mid,0,0,FALSE,TRUE,12,384,81,52,2.19088073950505,2.2919137958649,3324,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Kleisen05M.mid,0,0,FALSE,TRUE,12,384,93,52,2.23120616209759,2.28990425047498,3194,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Zhao02.mid,0,0,FALSE,TRUE,12,384,88,52,2.36126696787932,2.31519314182279,3300,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/13-4/Taverna01.mid,0,0,FALSE,TRUE,12,960,101,63,2.11536450984871,2.29588705997505,4107,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/14-3/Meek03.mid,0,0,FALSE,TRUE,12,384,103,52,2.25627378271809,2.35091237307689,4912,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/15-1/LEE_H01.mid,0,0,FALSE,TRUE,12,480,92,58,2.17620923294351,2.25964828633687,3921,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/15-1/Sekino01.mid,0,0,FALSE,TRUE,12,384,108,52,2.21289050884013,2.35112847169134,3944,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/15-1/ZhaoA02.mid,0,0,FALSE,TRUE,12,480,104,58,2.16596318150315,2.24522832683142,3917,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/15-4/Floril01.mid,0,0,FALSE,TRUE,12,384,106,52,2.10174982747963,2.28712058498858,2736,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-1/BuiJL02M.mid,0,0,FALSE,TRUE,12,480,102,58,2.1789726670127,2.2619456750662,3264,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Khmara01.mid,0,0,FALSE,TRUE,12,384,95,52,2.21044318427635,2.34388421681455,3375,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Khmara05M.mid,0,0,FALSE,TRUE,12,384,95,52,2.18461695387551,2.31372242579052,3332,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-1/LeeSH02M.mid,0,0,FALSE,TRUE,12,480,96,58,2.2510433470016,2.25523836852486,3370,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-1/LuoJ03M.mid,0,0,FALSE,TRUE,12,480,89,58,2.14792123766465,2.51828528403621,3339,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Shybayeva02.mid,0,0,FALSE,TRUE,12,384,91,52,2.24872396811393,2.34388995887783,3403,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Woo01.mid,0,0,FALSE,TRUE,12,384,90,52,2.14329038862381,2.34221273192747,3378,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Woo05M.mid,0,0,FALSE,TRUE,12,384,102,52,2.13420902131406,2.38967692683571,3306,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/16-2/LuoJ04M.mid,0,0,FALSE,TRUE,12,480,89,58,2.21267214142308,2.42135733480674,4614,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Giesbrecht02.mid,0,0,FALSE,TRUE,12,384,107,52,2.20976842006247,2.37139451730212,2826,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M.mid,0,0,FALSE,TRUE,12,480,110,58,2.15767942953306,2.28901147246498,2787,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/HONG01.mid,0,0,FALSE,TRUE,12,480,80,57,2.21244313134269,2.2809914776865,2801,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.mid,0,0,FALSE,TRUE,12,480,103,58,2.18910915840955,2.32169738429711,2761,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Lee02.mid,0,0,FALSE,TRUE,12,384,98,52,2.20968455613396,2.36623833698702,2891,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Nedayvoda01.mid,0,0,FALSE,TRUE,12,384,112,52,2.16955557978413,2.33198516025822,2611,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M.mid,0,0,FALSE,TRUE,12,384,94,52,2.21058415179316,2.34373228628062,2804,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Rizikov02.mid,0,0,FALSE,TRUE,12,384,95,52,2.23914350897034,2.31475202431784,2864,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Song01.mid,0,0,FALSE,TRUE,12,384,99,52,2.22845917285226,2.33743924574606,2748,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M.mid,0,0,FALSE,TRUE,12,480,102,57,2.21863463305015,2.31696450528321,2831,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M.mid,0,0,FALSE,TRUE,12,480,108,58,2.17635227780801,2.27398911197535,2822,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1/KaszoS09M.mid,0,0,FALSE,TRUE,12,384,97,52,2.1460423192082,2.2949486498598,3922,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1/Mordvinov02.mid,0,0,FALSE,TRUE,12,384,103,52,2.17281378834166,2.33062575160362,4018,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1/Tuncali01.mid,0,0,FALSE,TRUE,12,384,114,52,2.14696882993137,2.30761797406077,3988,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-1/USHIKI05.mid,0,0,FALSE,TRUE,12,480,101,58,2.22860593535761,2.25255141589979,3837,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-2/KaszoS10.mid,0,0,FALSE,TRUE,12,384,79,51,2.27247228201705,2.28698431743527,1967,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-2/USHIKI05M.mid,0,0,FALSE,TRUE,12,480,78,58,2.2799173860503,2.26044243340003,1692,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-3/KaszoS11M.mid,0,0,FALSE,TRUE,12,384,89,52,2.2033397078885,2.2464824742337,4222,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/17-3/USHIKI05M.mid,0,0,FALSE,TRUE,12,480,97,58,2.19898500218632,2.23121112215102,4315,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Avdeeva01.mid,0,0,FALSE,TRUE,12,384,96,52,2.32665658967604,2.32910735658207,3243,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ChenGuang03M.mid,0,0,FALSE,TRUE,12,384,92,52,2.15534532715359,2.32344152869744,3264,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/KOLESO06M.mid,0,0,FALSE,TRUE,12,480,89,58,2.1720064746042,2.23069169221214,3319,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/LeungR02M.mid,0,0,FALSE,TRUE,12,480,91,58,2.14708563088566,2.25603946145719,3260,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Levitsky01.mid,0,0,FALSE,TRUE,12,384,91,52,2.19776903206435,2.32749276442023,3220,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Levitsky05M.mid,0,0,FALSE,TRUE,12,384,95,52,2.1786155749283,2.29146178873388,3239,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Smirnov01.mid,0,0,FALSE,TRUE,12,384,96,52,2.19876602623225,2.34951235492029,3208,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ZhangH01.mid,0,0,FALSE,TRUE,12,384,87,52,2.16284077830676,2.401883810885,3212,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ZhangH05M.mid,0,0,FALSE,TRUE,12,384,95,52,2.20119132439946,2.33586504765181,3213,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-2_no_repeat/KOLESO06.mid,0,0,FALSE,TRUE,12,480,92,58,2.24457204621848,2.22657081522804,2220,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-2_no_repeat/Schmitt01.mid,0,0,FALSE,TRUE,12,384,100,52,2.16282874409166,2.29839933271116,2222,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-2/ChenGuang04.mid,0,0,FALSE,TRUE,12,384,96,52,2.26172810790257,2.29217587862761,3023,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-2/Schmitt01.mid,0,0,FALSE,TRUE,12,384,100,52,2.16282874409166,2.29839933271116,2222,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-3/ChenGuang05.mid,0,0,FALSE,TRUE,12,384,87,52,2.04701918398796,2.32616438174044,1490,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-3/KOLESO06.mid,0,0,FALSE,TRUE,12,480,85,58,2.09913619591419,2.27595750453229,1273,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-4/ChenGuang06M.mid,0,0,FALSE,TRUE,12,384,89,52,2.10508107202987,2.27076026555308,3430,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/18-4/KOLESO06M.mid,0,0,FALSE,TRUE,12,480,92,58,2.10541010094302,2.22554045773788,3457,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/2-1/Kochetkova01.mid,0,0,FALSE,TRUE,12,384,94,52,2.23828018314052,2.32778215359371,3069,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/2-1/OUSSET01.mid,0,0,FALSE,TRUE,12,480,88,58,2.21220775136913,2.22816421802849,3062,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/2-1/Yang02.mid,0,0,FALSE,TRUE,12,384,99,52,2.15575266332019,2.32815935157528,3050,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Dulu01.mid,0,0,FALSE,TRUE,12,384,96,52,2.19026040272867,2.34303832973663,6608,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/GonzalezJ06M.mid,0,0,FALSE,TRUE,12,384,101,52,2.17002069577219,2.32647179837447,6515,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/KimSY02M.mid,0,0,FALSE,TRUE,12,384,100,52,2.19945637397016,2.32308598445088,6604,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Lariviere01.mid,0,0,FALSE,TRUE,12,384,103,52,2.22886674306464,2.31704620325867,6694,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/LeeN02M.mid,0,0,FALSE,TRUE,12,480,104,58,2.18213210511347,2.45018477660973,6615,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/MorozovS01.mid,0,0,FALSE,TRUE,12,384,106,52,2.19480823518774,2.34335243799047,6640,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/RichardsonC02M.mid,0,0,FALSE,TRUE,12,480,103,58,2.21165117329666,2.45157943669065,6670,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/SEBAST01.mid,0,0,FALSE,TRUE,12,480,98,58,2.22158933671611,2.29064393657318,6590,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Seo01.mid,0,0,FALSE,TRUE,12,384,96,52,2.21671702674061,2.33078704399252,6659,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Shi02.mid,0,0,FALSE,TRUE,12,384,112,52,2.17205952863562,2.36417306856929,6626,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Shychko02M.mid,0,0,FALSE,TRUE,12,384,104,52,2.19973476828527,2.34162439816181,6626,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Sladek02M.mid,0,0,FALSE,TRUE,12,384,105,52,2.19736076396273,2.31417321873293,6591,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Song03M.mid,0,0,FALSE,TRUE,12,384,95,52,2.23901952848279,2.33778574861431,6624,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/SunY02M.mid,0,0,FALSE,TRUE,12,480,98,58,2.18677313291448,2.29901991011252,6604,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Sychev01.mid,0,0,FALSE,TRUE,12,384,98,52,2.20183088813399,2.34628374980897,6581,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff01.mid,0,0,FALSE,TRUE,12,384,111,52,2.15152849176263,2.3340092164313,6576,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff05M.mid,0,0,FALSE,TRUE,12,384,110,52,2.15239940227571,2.30182316301769,6536,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/ToA02M.mid,0,0,FALSE,TRUE,12,480,96,58,2.24577968683986,2.28743965328883,6575,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/TongB03M.mid,0,0,FALSE,TRUE,12,480,104,58,2.16622848827764,2.27963526821072,6605,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/WangA02M.mid,0,0,FALSE,TRUE,12,480,104,58,2.13019897240801,2.27240277957144,6590,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/YeZ02M.mid,0,0,FALSE,TRUE,12,384,106,52,2.16804266927326,2.32122621324941,6630,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/ZhangW01M.mid,0,0,FALSE,TRUE,12,480,105,58,2.23339935975677,2.25602396770847,6625,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Zuber01.mid,0,0,FALSE,TRUE,12,384,103,52,2.23816570536593,2.33490690658304,6652,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1/HAGINO02.mid,0,0,FALSE,TRUE,12,480,99,58,2.15548391487424,2.22734746950703,8565,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1/KaiRuiR02M.mid,0,0,FALSE,TRUE,12,480,104,58,2.11629501019394,2.28875487120335,8521,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1/Sekino05M.mid,0,0,FALSE,TRUE,12,384,108,52,2.20247741062826,2.33121507807013,6586,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-1/YOO05.mid,0,0,FALSE,TRUE,12,480,100,58,2.19222910503536,2.25280686588184,6622,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-2/KimSY03.mid,0,0,FALSE,TRUE,12,384,83,47,2.07835572591476,2.33831721716689,490,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-2/Sekino05.mid,0,0,FALSE,TRUE,12,480,90,45,2.28446887006337,2.29442902076222,492,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-2/YOO05M.mid,0,0,FALSE,TRUE,12,480,78,52,2.28565202171542,2.18100296752435,494,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-3/KimSY04M.mid,0,0,FALSE,TRUE,12,384,112,52,2.12062067362548,2.30086825080349,7253,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-3/Sekino05M.mid,0,0,FALSE,TRUE,12,384,111,52,2.0742392462375,2.27962508670724,7148,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/21-3/YOO05M.mid,0,0,FALSE,TRUE,12,480,105,58,2.1886334365202,2.23327480725084,7311,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/22-1/IVLEVA01.mid,0,0,FALSE,TRUE,12,480,95,58,2.20544083469393,2.24108748460265,2978,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/22-1/KOLESO04M.mid,0,0,FALSE,TRUE,12,480,92,58,2.25046429334971,2.37116362539849,3112,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/22-1/WongDoe01.mid,0,0,FALSE,TRUE,12,384,104,52,2.18388847260594,2.41286930773737,3092,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/22-2/KOLESO04M.mid,0,0,FALSE,TRUE,12,480,88,58,2.31647837718458,2.2430276084895,2834,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Cai01.mid,0,0,FALSE,TRUE,12,384,117,52,2.20303765003524,2.30635341493605,6249,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Duepree01.mid,0,0,FALSE,TRUE,12,384,103,52,2.22554254689376,2.30890672932575,6349,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Duepree05M.mid,0,0,FALSE,TRUE,12,384,109,52,2.24694879112225,2.31549680783333,6361,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Gintov01.mid,0,0,FALSE,TRUE,12,384,119,52,2.23834002313816,2.32869010498529,6392,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Guo03M.mid,0,0,FALSE,TRUE,12,384,113,52,2.23754680467097,2.33001348657877,6365,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Huangci02.mid,0,0,FALSE,TRUE,12,384,118,52,2.26513163724106,2.3105899063619,6381,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/JIA02.mid,0,0,FALSE,TRUE,12,480,110,58,2.20515650241409,2.24618223525696,6236,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/KARYAG01.mid,0,0,FALSE,TRUE,12,480,105,58,2.23771132816109,2.29416872932814,6391,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Ladid01.mid,0,0,FALSE,TRUE,12,384,108,52,2.20581107575624,2.3155264429416,6400,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/LiuC02M.mid,0,0,FALSE,TRUE,12,480,106,58,2.16313405948531,2.25891563736311,6189,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Mizumoto06M.mid,0,0,FALSE,TRUE,12,384,115,52,2.1731768953194,2.31611624324517,5969,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Na01.mid,0,0,FALSE,TRUE,12,384,108,52,2.18370651432952,2.33436825794376,6496,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Teo02M.mid,0,0,FALSE,TRUE,12,384,111,52,2.21545627939577,2.2910448445674,6241,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Tran01.mid,0,0,FALSE,TRUE,12,384,115,52,2.23292104449625,2.32114380407383,6408,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Yeletskiy01.mid,0,0,FALSE,TRUE,12,384,110,52,2.22977434432277,2.32358067892395,6314,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Yi02M.mid,0,0,FALSE,TRUE,12,384,110,52,2.19629430163382,2.33075128266474,6304,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/23-1/Yu01.mid,0,0,FALSE,TRUE,12,384,103,52,2.22306965636635,2.33629842629928,6347,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui02.mid,0,0,FALSE,TRUE,12,384,94,52,2.23316105786783,2.35886097106575,2787,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Cui06M.mid,0,0,FALSE,TRUE,12,384,102,52,2.20921718172755,2.35598125193843,2722,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1_no_2_repeat/DeTurck06M.mid,0,0,FALSE,TRUE,12,960,99,63,2.20778402097086,2.31485435183816,2785,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1_no_2_repeat/MERJAN01.mid,0,0,FALSE,TRUE,12,480,74,58,2.29713137841468,2.25904216621354,2827,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1_no_2_repeat/Zusko01.mid,0,0,FALSE,TRUE,12,384,108,52,2.22380794615735,2.30277576694972,2830,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1_no_repeat/Lou02M.mid,0,0,FALSE,TRUE,12,960,87,63,2.22237957435825,2.36776112403542,2133,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1/Lisiecki01.mid,0,0,FALSE,TRUE,12,384,96,52,2.25102742203525,2.31366718949603,4231,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1/Lisiecki05M.mid,0,0,FALSE,TRUE,12,384,100,52,2.25190146001827,2.28209174097602,4217,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-1/WangV01.mid,0,0,FALSE,TRUE,12,384,95,52,2.26731945095861,2.32776897749504,4255,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/24-2/Lisiecki05M.mid,0,0,FALSE,TRUE,12,384,103,52,2.30688246289564,2.34363457195285,1781,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1_no_repeat/Broberg01.mid,0,0,FALSE,TRUE,12,384,102,52,2.21780516911353,2.33585165900688,2624,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1_no_repeat/Kim02M.mid,0,0,FALSE,TRUE,12,384,99,52,2.16658593140081,2.30552616036696,2646,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1_no_repeat/Tysman01.mid,0,0,FALSE,TRUE,12,480,98,47,2.21495333382178,2.33614872841639,2670,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1_no_repeat/Ye02.mid,0,0,FALSE,TRUE,12,384,96,52,2.19763445556608,2.3421186428247,2638,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1/Ali02.mid,0,0,FALSE,TRUE,12,384,100,52,2.18496173896485,2.26950646903927,3282,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1/Huang02.mid,0,0,FALSE,TRUE,12,480,95,58,2.18965364199618,2.23144201368308,3263,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1/HuNY02M.mid,0,0,FALSE,TRUE,12,480,104,58,2.15196359800586,2.4915229970435,3306,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1/LEE_K05.mid,0,0,FALSE,TRUE,12,480,88,58,2.29002277022161,2.25596473923416,3293,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1/MorozovY02.mid,0,0,FALSE,TRUE,12,384,110,52,2.17198705937919,2.40012671818541,3280,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1/Sham03M.mid,0,0,FALSE,TRUE,12,384,108,52,2.15621988916763,2.32452180160428,3317,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-1/Zhdanov05M.mid,0,0,FALSE,TRUE,12,384,98,52,2.2429432206347,2.30807197397283,3314,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-2/HONG05M.mid,0,0,FALSE,TRUE,12,480,82,52,2.23007214262371,2.1523022229778,861,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-2/Huang02.mid,0,0,FALSE,TRUE,12,480,83,51,2.09971080056036,2.21357797998735,873,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-2/LEE_K05M.mid,0,0,FALSE,TRUE,12,480,67,53,2.33193248543668,2.25352867286001,868,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-2/Tysman01.mid,0,0,FALSE,TRUE,12,480,93,46,2.20899125813869,2.2960696818858,874,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-2/Zhdanov05.mid,0,0,FALSE,TRUE,12,480,91,46,2.16894458652245,2.28670348905674,864,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-3/HONG05M.mid,0,0,FALSE,TRUE,12,480,93,58,2.21425828984664,2.25507627480867,3880,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-3/Huang02.mid,0,0,FALSE,TRUE,12,480,98,58,2.19956057111687,2.25404263575288,3814,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-3/LEE_K05.mid,0,0,FALSE,TRUE,12,480,88,58,2.25701028073488,2.25946824373051,5299,FALSE
./asap-dataset-master/Beethoven/Piano_Sonatas/26-3/Tysman01.mid,0,0,FALSE,TRUE,12,480,104,47,2.1998139594843,2.34061428937248,3920,FALSE
