filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,cleaned_track
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/05540.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Scherzo_No._1_in_B_Minor,_Op._20,_B._65/11448.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Hungarian_Melody_in_B_minor,_D.817/10737.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Liszt/Liebesträume,_S._541/No._3,_Nocturne_in_A-Flat_Major/00362.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Alexander_Scriabin/12_Etudes,_Op._8/No._10_in_D-Flat_Major/00481.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07297.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/09013.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/VII._Sehr_rasch/01153.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Prélude_No.26_in_A_Flat,_Op.posth./11096.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/I._Grave_-_Allegro_di_molto_e_con_brio/08002.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/06813.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/06755.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00154.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08101.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johannes_Brahms/6_Piano_Pieces,_Op._118/No._1,_Intermezzo_in_A_Minor/04982.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Prélude_No.25_in_C_sharp_minor,_Op.45/10927.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07404.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/2._Largo_appassionato/06975.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/07414.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/French_Suite_No._1_in_D_minor,_BWV_812/1._Allemande/02110.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Prelude,_Op._28/No._23_in_F_Major/09914.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Impromptu_No._2_in_F-Sharp_Major,_Op._36/11557.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Waldszenen,_Op._82/4._Verrufene_Stelle/01402.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/2._Courante/01917.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/4._Rondo._Allegro_ma_non_troppo/08238.mid",0,0,FALSE,TRUE,12,384,FALSE
Eval-subsets/ATEPP-1/Modest_Mussorgsky/Pictures_at_an_Exhibition/Promenade/03358.mid,0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Sergei_Prokofiev/Piano_Sonata_No._7,_Op._83/III._Precipitato/04814.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Piano_Sonata_No.19_in_C_minor,_D.958/1._Allegro/03884.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kinderszenen,_Op._15/8._Am_Kamin/00762.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/8_Fantasiestücke,_Op._12/4._Grillen/01550.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._10_in_G_Major,_Op._14_No._2/II._Andante/07553.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._1_in_F_Minor,_Op._2_No._1/II._Adagio/06321.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Piano_Sonata_No._20_in_A_Major,_D._959/3._Scherzo_(Allegro_vivace)/04047.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/05520.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/III._Allegro_assai/05393.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06598.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/06381.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Maurice_Ravel/Gaspard_de_la_nuit,_M.55/Scarbo/03576.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Piano_Sonata_No.2_in_B_flat_minor,_Op.35/4._Finale_(Presto)/10077.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/05904.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/06411.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/24_Préludes,_Op._28/No._16_in_B-Flat_Minor:_Presto_con_fuoco/10363.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Ballade_No._1_in_G_Minor,_Op._23/10964.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/08969.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kinderszenen,_Op._15/6._Wichtige_Begebenheit/00904.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10470.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Waldszenen,_Op._82/2._Jäger_auf_der_Lauer/01486.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/24_Préludes,_Op._28/No._8_in_F-Sharp_Minor:_Molto_agitato/10313.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Bagatelles,_Op._119/No._2_in_C_Major/09212.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._6_in_D,_K.284_""Dürnitz""/2._Rondeau_en_Polonaise_(Andante)/05781.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.25_in_G,_Op.79/3._Vivace/07194.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Prelude,_Op._28/No._23_in_F_Major/09915.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/05496.mid",0,0,FALSE,TRUE,12,384,FALSE
Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/1._Andante_con_variazioni_-_Live/08195.mid,0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/III._Andante_molto_cantabile_ed_espressivo/06864.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/French_Suite_No.2_in_C_minor,_BWV_813/2._Courante/01825.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Felix_Mendelssohn/Lieder_ohne_Worte,_Op._19/2._Andante_espressivo/03643.mid",0,0,FALSE,TRUE,12,384,FALSE
Eval-subsets/ATEPP-1/Modest_Mussorgsky/Pictures_at_an_Exhibition/X._The_Great_Gate_at_Kiev/03354.mid,0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Nachtstücke,_Op._23/No._3,_Mit_grosser_Lebhaftigkeit/00946.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/07655.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/4_Impromptus_Op.142,_D.935/No.1_in_F_minor:_Allegro_moderato/04406.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_VI._Allegro_ma_non_troppo_e_serioso/08753.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/French_Suite_No._1_in_D_minor,_BWV_812/6._Gigue/02123.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Nocturne_No.18_in_E,_Op.62_No.2/11178.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No.8_in_A_minor,_K.310/3._Presto/05696.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Prelude,_Op._28/No._10_in_C-Sharp_Minor/09959.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XVII/08734.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Waldszenen,_Op._82/7._Vogel_als_Prophet/01421.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Invention_No.4_in_D_minor,_BWV775/10622.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/French_Suite_No._5_in_G,_BWV_816/V._Bourree/01945.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Polonaise_No._8_in_D_Minor,_Op._71,_No._1/11742.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._1_in_C_Major,_BWV_846:_Fugue/02561.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.15_in_D,_Op.28_-""Pastorale""/2._Andante/08276.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._7_in_E-Flat_Major,_BWV_852:_Fugue/02623.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06607.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kinderszenen,_Op._15/4._Bittendes_Kind/00644.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/VI._Sehr_langsam/00963.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Sergei_Prokofiev/Piano_Sonata_No._2_in_D_Minor,_Op._14/III._Andante/04675.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Waldszenen,_Op._82/5._Freundliche_Landschaft/01473.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Nocturne_No._3_in_B_Major,_Op._9/11356.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Liszt/12_Etudes_d'exécution_transcendante,_S.139/No.3_Paysage_(Poco_adagio)/00451.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Scherzo_No._1_in_B_Minor,_Op._20,_B._65/11440.mid",0,0,FALSE,TRUE,12,384,FALSE
Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/1._Andante_con_variazioni_-_Live/08207.mid,0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05940.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._11_in_B-Flat_Major,_Op._22/I._Allegro_con_brio/08812.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Piano_Sonata_No.13_in_A,_D.664/3._Allegro/03994.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._3_in_F_Major/09632.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/08954.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Alexander_Scriabin/Quatre_Morceaux,_Op._56/4._Etude_(Presto)/00488.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/6_Moments_musicaux,_Op.94_D.780/No.5_in_F_minor_(Allegro_vivace)/03959.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Sergei_Rachmaninoff/9_Etudes-Tableaux,_Op.33/No.6_in_E_Flat_Minor/00290.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Bagatelle_in_A_Minor,_WoO_59_""Für_Elise""_-_Live/10901.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Faschingsschwank_aus_Wien,_Op._26/III._Scherzino/01283.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/4_Impromptus_Op.142,_D.935/No.4_in_F_minor:_Allegro_scherzando/04417.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/05485.mid",0,0,FALSE,TRUE,12,384,FALSE
Eval-subsets/ATEPP-1/Frederic_Chopin/Barcarolle_Op._60/11208.mid,0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kreisleriana,_Op._16/IV._Sehr_langsam/01039.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/II._Scherzo._Molto_vivace/10237.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Ballade_No._1_in_G_Minor,_Op._23/10948.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Fugue_in_E_major_BWV_878/02888.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johannes_Brahms/Piano_Sonata_No.3_in_F_minor,_Op.5/4._Intermezzo_(Andante_molto)/05089.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Bunte_Blatter,_Op._99/Albumblätter_IV._Sehr_langsam/01207.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XIII._Vivace/08675.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Chromatic_Fantasia_and_Fugue_in_D_Minor,_BWV_903/10579.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Prelude,_Op._28/No._10_in_C-Sharp_Minor/09974.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Partita_(French_Overture)_for_Harpsichord_in_B_minor,_BWV_831/4._Passepied_I-II/01875.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/2._Allegro_vivace/08606.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Prelude,_Op._28/No._7_in_A_Major/09896.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No.8_in_A_minor,_K.310/2._Andante_cantabile_con_espressione/05705.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/4._Rondo_(Grazioso)/06946.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.2_in_A,_Op.2_No.2/4._Rondo_(Grazioso)/06939.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Fantasie_in_C,_Op._17/1._Durchaus_fantastisch_und_leidenschaftlich_vorzutragen_-_Im_Legenden-Ton/01221.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/Das_Wohltemperierte_Klavier_Book2/Book_2,_BWV_870-893:_Fugue_in_C_minor_BWV_871/02936.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Polonaise_No.10_in_F_minor,_Op.71_No.3/11373.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._10_in_E_Minor,_BWV_855:_Fugue/02515.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/07836.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.6_in_F,_Op.10_No.2/2._Allegretto/06719.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kinderszenen,_Op._15/11._Fürchtenmachen/00720.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/8_Fantasiestücke,_Op._12/3._Warum?/01620.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/The_Well-Tempered_Clavier,_Book_I/No._20_in_A_Minor,_BWV_865:_Fugue/02705.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/8_Fantasiestücke,_Op._12/1._Des_Abends/01599.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Piano_Sonata_No.9_in_B,_D.575/3._Scherzo_(Allegretto)/04504.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Piano_Sonata_No._16_in_A_Minor,_Op._42,_D._845/I._Moderato/04275.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/III._Allegro_assai/05388.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/IV._Fuga._Allegro_ma_non_troppo/06557.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/4_Impromptus,_Op._90,_D._899/1._Allegro_molto_moderato/04326.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Johann_Sebastian_Bach/French_Suite_No._1_in_D_minor,_BWV_812/4._Menuet_I-II/02130.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/05378.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Six_German_Dances,_D.820/No.5/04218.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/33_Piano_Variations_In_C,_Op._120_On_A_Waltz_By_Anton_Diabelli/Variation_XXVI/08617.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kinderszenen,_Op._15/13._Der_Dichter_spricht/00592.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Noveletten,_Op.21/No.2_in_D_(Äusserst_rasch_und_mit_Bravour)/01165.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._10_In_C_Major,_K.330/1._Allegro_moderato/05614.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/07619.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Impromptu_No.1_in_A_Flat,_Op.29/11367.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/06197.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Piano_Sonata_No._3_in_B_Minor,_Op._58/II._Scherzo._Molto_vivace/10248.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/07279.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Claude_Debussy/Préludes,_Book_2,_L._123/No._6,_Général_Lavine_-_Eccentric/03156.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Waldszenen,_Op._82/7._Vogel_als_Prophet/01419.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/I._Mit_Lebhaftigkeit_und_durchaus_mit_Empfindung_und_Ausdruck/08522.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Piano_Sonata_No.14_in_A_minor,_D.784/2._Andante/04454.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Frederic_Chopin/Prelude,_Op._28/No._10_in_C-Sharp_Minor/09957.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Robert_Schumann/Kinderszenen,_Op._15/10._Fast_zu_ernst/00783.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/I._Grave_-_Allegro_di_molto_e_con_brio/07999.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Franz_Schubert/Fantasy_in_C_Major,_Op._15,_D._760_""Wanderer-Fantasy""/IV._Allegro/04242.mid",0,0,FALSE,TRUE,12,384,FALSE
"Eval-subsets/ATEPP-1/Wolfgang_Amadeus_Mozart/Piano_Sonata_No._11_in_A_Major,_K._331/2._Menuetto/05570.mid",0,0,FALSE,TRUE,12,384,FALSE
