filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
maestro-v3.0.0/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[84],[52],[2.240005342675988],[2.4083789223942325]
maestro-v3.0.0/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[77],[51],[2.1517825019696004],[2.367055808285227]
maestro-v3.0.0/2008/MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[98],[52],[2.1783389810793388],[2.3617829933432652]
maestro-v3.0.0/2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[96],[52],[2.175922197320043],[2.2941475976998613]
maestro-v3.0.0/2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[101],[52],[2.165550843432268],[2.347276612212288]
maestro-v3.0.0/2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[99],[52],[2.2279283682897537],[2.3763928991147907]
maestro-v3.0.0/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[79],[52],[2.1249548879276303],[2.284228471327679]
maestro-v3.0.0/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[109],[52],[2.246948791122254],[2.315496807833326]
maestro-v3.0.0/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[84],[52],[2.322314005864862],[2.3348936722516775]
maestro-v3.0.0/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[117],[52],[2.1848508872024786],[2.377466368674921]
maestro-v3.0.0/2008/MIDI-Unprocessed_03_R2_2008_01-03_ORIG_MID--AUDIO_03_R2_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[113],[52],[2.243448726318312],[2.3484685102636633]
maestro-v3.0.0/2008/MIDI-Unprocessed_03_R2_2008_01-03_ORIG_MID--AUDIO_03_R2_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[117],[52],[2.2145670320529898],[2.407004097585924]
maestro-v3.0.0/2008/MIDI-Unprocessed_03_R2_2008_01-03_ORIG_MID--AUDIO_03_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[119],[52],[2.2541361336971555],[2.416661959730426]
maestro-v3.0.0/2008/MIDI-Unprocessed_03_R3_2008_01-03_ORIG_MID--AUDIO_03_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[114],[52],[2.2521857453564063],[2.340589170663522]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[76],[52],[2.118877710288995],[2.292398624857266]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[96],[52],[2.2461704272266423],[2.2959392599250847]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[117],[52],[2.1124264245548594],[2.3807060726418383]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[113],[52],[2.2891493939456713],[2.327550889110679]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[108],[52],[2.247937395342247],[2.3157668541551852]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R2_2008_01-04_ORIG_MID--AUDIO_04_R2_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[117],[52],[2.1844855527889147],[2.3862280373006057]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[112],[52],[2.169397512344908],[2.2997548930339]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[82],[47],[2.1938190832585596],[2.458122675051541]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[100],[52],[2.127258085376701],[2.3111603785576236]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[117],[52],[2.166443564067248],[2.3801820389058506]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[103],[52],[2.1399671569866734],[2.337647764184118]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--6.midi,0,0,FALSE,TRUE,12,384,[112],[52],[2.248164011018687],[2.367337285358664]
maestro-v3.0.0/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--7.midi,0,0,FALSE,TRUE,12,384,[112],[52],[2.1932205578998993],[2.3971799526408435]
maestro-v3.0.0/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[66],[52],[2.1311194164000455],[2.2528379709283426]
maestro-v3.0.0/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[95],[52],[2.1846169538755142],[2.313722425790516]
maestro-v3.0.0/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[94],[52],[2.2645568031578334],[2.318022981243661]
maestro-v3.0.0/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[108],[52],[2.2289194046570877],[2.365757249942923]
maestro-v3.0.0/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[69],[52],[2.1407347966803534],[2.2230369357739486]
maestro-v3.0.0/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[93],[52],[2.2312061620975876],[2.2899042504749776]
maestro-v3.0.0/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[105],[52],[2.2960609374377734],[2.2589939306252647]
maestro-v3.0.0/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[101],[52],[2.186846790515819],[2.2795371072505937]
maestro-v3.0.0/2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[55],[49],[2.2360140961874766],[2.278585388406713]
maestro-v3.0.0/2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[96],[52],[2.1833689346122744],[2.26852902321599]
maestro-v3.0.0/2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[96],[52],[2.208273034290463],[2.2896225273127215]
maestro-v3.0.0/2008/MIDI-Unprocessed_06_R2_2008_01-05_ORIG_MID--AUDIO_06_R2_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[101],[52],[2.1542338262949503],[2.298543964490032]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[63],[52],[2.177332761019527],[2.267689270897997]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[111],[52],[2.1642800033591416],[2.3946729667533084]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[123],[52],[2.1849220404572764],[2.3640826253379132]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[125],[52],[2.1343880725481585],[2.3816445317892234]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[82],[52],[2.338693216479036],[2.227631639353946]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[72],[50],[2.1000885435653025],[2.2762795102074858]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[86],[52],[2.1778266099311137],[2.3327423637925055]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R2_2008_01-05_ORIG_MID--AUDIO_07_R2_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[116],[52],[2.131232637927508],[2.3935108331321846]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[66],[52],[2.2267264719791466],[2.265109648618914]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[118],[52],[2.203127139175789],[2.362658651768144]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[108],[52],[2.1109471143528418],[2.328973539739437]
maestro-v3.0.0/2008/MIDI-Unprocessed_07_R3_2008_01-05_ORIG_MID--AUDIO_07_R3_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[85],[52],[2.1386392750314704],[2.390611827596648]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[77],[52],[2.2166342568299777],[2.3652521092742282]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[83],[52],[2.111936560339031],[2.277292950741491]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[106],[52],[2.2127518957251184],[2.3769498684785764]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[112],[52],[2.125488798452907],[2.347115542639671]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[94],[52],[2.1156873161962686],[2.251609818186328]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[104],[52],[2.166776260953722],[2.31190796164135]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[86],[52],[2.201600568203249],[2.2109430877710605]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[107],[52],[2.1863440540003714],[2.3535166598467225]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[104],[52],[2.1594953745751395],[2.378132042732533]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[113],[52],[2.2128471903215594],[2.406854852552124]
maestro-v3.0.0/2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[111],[52],[2.217900140481602],[2.3426736579799723]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[67],[51],[2.1639569451268574],[2.3296366240681845]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[95],[52],[2.1786155749282985],[2.291461788733884]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[101],[52],[2.194735112768158],[2.3490239905990555]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[96],[52],[2.179054003471018],[2.3624303190446114]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[111],[52],[2.200392919457985],[2.37717905895211]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[95],[52],[2.180529801447454],[2.3104461795363127]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[98],[52],[2.2124944380793123],[2.3085178487303666]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[107],[52],[2.207492830341],[2.4404599248267997]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[112],[52],[2.1605915806373694],[2.396356115070313]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[63],[52],[2.0926654428698734],[2.2199983928263376]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[74],[49],[2.1120738601083784],[2.3341839990279967]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[67],[51],[2.2733660693723268],[2.2903285140236336]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[101],[52],[2.2634292602542314],[2.3633735975325236]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[109],[52],[2.1385749407467722],[2.3664760168620145]
maestro-v3.0.0/2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--7.midi,0,0,FALSE,TRUE,12,384,[108],[52],[2.1927859782407437],[2.4534562198003425]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[70],[52],[2.1867636202478185],[2.3182548785103636]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[102],[52],[2.1616182045745056],[2.358058177498754]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[106],[52],[2.18719082886163],[2.3518299218560665]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[108],[52],[2.1316302031815897],[2.322748191224896]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[68],[51],[2.299693809490816],[2.2076084348607017]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[81],[52],[2.1838508225005353],[2.3583318810234397]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[113],[52],[2.1456624822354398],[2.367338408997604]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R2_2008_01-05_ORIG_MID--AUDIO_10_R2_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[102],[52],[2.2380369269293965],[2.365858484068253]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[104],[52],[2.223714011775485],[2.3396306382483725]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[96],[52],[2.032424250338325],[2.3046719486593847]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[88],[52],[2.1958395759012004],[2.2598311810945795]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[114],[52],[2.1824770173996835],[2.30761515726241]
maestro-v3.0.0/2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[108],[52],[2.089941388854024],[2.3512154590217405]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[81],[52],[2.2065864156102286],[2.235788380500576]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[106],[52],[2.2850452389214997],[2.3068668435660737]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[101],[52],[2.2372766072084675],[2.350117905578922]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[110],[52],[2.0511397410913776],[2.2705680015453438]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[96],[51],[2.1635817186295503],[2.2578929986939387]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[102],[52],[2.1936352817221123],[2.282480258810283]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R2_2008_01-05_ORIG_MID--AUDIO_11_R2_2008_wav--5.midi,0,0,FALSE,TRUE,12,384,[104],[52],[2.2146085176896233],[2.2481481887833175]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[85],[52],[2.1198282391978207],[2.2999539719449658]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[112],[52],[2.150092449988749],[2.315692369668877]
maestro-v3.0.0/2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[111],[52],[2.0529893612661754],[2.324924837805182]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[80],[52],[2.308682082506922],[2.308539618397405]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[61],[52],[2.229469290198067],[2.2895539306417345]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[103],[52],[2.1953887728335655],[2.292201969778713]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R1_2008_01-04_ORIG_MID--AUDIO_12_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[105],[52],[2.152866302347812],[2.3134263924078047]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[79],[52],[2.384293619674296],[2.264550982319454]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[98],[52],[2.2178749043808486],[2.223616989071487]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[101],[52],[2.1628169838457567],[2.3002307235650834]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[108],[52],[2.167338340930176],[2.286473206883854]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[107],[52],[2.164504212642882],[2.314308333191829]
maestro-v3.0.0/2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[97],[52],[2.2891588991455616],[2.2116309908472283]
maestro-v3.0.0/2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[71],[51],[2.1581703419660028],[2.274881844535658]
maestro-v3.0.0/2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[78],[51],[2.355045467663564],[2.242685584179973]
maestro-v3.0.0/2008/MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[114],[52],[2.1299513064936377],[2.359433264326638]
maestro-v3.0.0/2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[77],[52],[2.234572113049825],[2.263944495286253]
maestro-v3.0.0/2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[95],[52],[2.1982239479484265],[2.277642380311632]
maestro-v3.0.0/2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[102],[52],[2.2072767104544435],[2.3274924112451325]
maestro-v3.0.0/2008/MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[78],[52],[2.163119641538462],[2.3019306336587335]
maestro-v3.0.0/2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--1.midi,0,0,FALSE,TRUE,12,384,[73],[52],[2.261426089075777],[2.3157044917778586]
maestro-v3.0.0/2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[110],[52],[2.1523994022757105],[2.301823163017691]
maestro-v3.0.0/2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[110],[52],[2.181471847963555],[2.308238865939519]
maestro-v3.0.0/2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[98],[52],[2.2819010068223244],[2.2631044947765986]
maestro-v3.0.0/2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--2.midi,0,0,FALSE,TRUE,12,384,[85],[52],[2.059528426898253],[2.298218335881147]
maestro-v3.0.0/2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--3.midi,0,0,FALSE,TRUE,12,384,[97],[52],[2.0664404760437525],[2.3084613587991605]
maestro-v3.0.0/2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--4.midi,0,0,FALSE,TRUE,12,384,[116],[52],[2.2679069687926403],[2.3433208132801995]
