filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,cleaned_track,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._5_in_G-Flat_Major_""Black_Keys""/09416.mid",0,0,FALSE,TRUE,12,384,FALSE,[78],[52],[2.2371637868834706],[2.372462598063953]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._5_in_G-Flat_Major_""Black_Keys""/09417.mid",0,0,FALSE,TRUE,12,384,FALSE,[65],[51],[2.2861706513069047],[2.341179565050481]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._5_in_G-Flat_Major_""Black_Keys""/09418.mid",0,0,FALSE,TRUE,12,384,FALSE,[65],[51],[2.3240713831974764],[2.3432151697659234]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09387.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[50],[2.274032599951598],[2.2837142821692473]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09388.mid",0,0,FALSE,TRUE,12,384,FALSE,[47],[50],[2.234905333049246],[2.245970835683553]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09389.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[52],[2.285994600739757],[2.234840660573464]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09390.mid",0,0,FALSE,TRUE,12,384,FALSE,[72],[51],[2.2613785874503134],[2.2362164235651534]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09391.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[51],[2.3138941843684577],[2.2510120387126795]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09392.mid",0,0,FALSE,TRUE,12,384,FALSE,[73],[51],[2.28340446559341],[2.288470824169101]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09393.mid",0,0,FALSE,TRUE,12,384,FALSE,[74],[50],[2.3133420965684826],[2.352638848272848]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09394.mid",0,0,FALSE,TRUE,12,384,FALSE,[72],[51],[2.35987385644436],[2.192585131335246]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09395.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[47],[2.3248279700953747],[2.256204678285582]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09396.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[50],[2.250418268409924],[2.2856203894026663]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09397.mid",0,0,FALSE,TRUE,12,384,FALSE,[68],[48],[2.256193672257523],[2.270714817485589]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09398.mid",0,0,FALSE,TRUE,12,384,FALSE,[58],[51],[2.3753339847467405],[2.267094292225929]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09399.mid",0,0,FALSE,TRUE,12,384,FALSE,[58],[50],[2.3601106832963756],[2.2585758160709046]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._6_in_E-Flat_Minor/09400.mid",0,0,FALSE,TRUE,12,384,FALSE,[56],[50],[2.3350963157950897],[2.1825357544120974]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09480.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[52],[2.3030607266826526],[2.45237426121012]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09481.mid",0,0,FALSE,TRUE,12,384,FALSE,[76],[51],[2.246990086255847],[2.4816872757574484]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09482.mid",0,0,FALSE,TRUE,12,384,FALSE,[61],[52],[2.194228469018374],[2.496757219836264]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09483.mid",0,0,FALSE,TRUE,12,384,FALSE,[62],[52],[2.2427360753294083],[2.3981616271144155]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09484.mid",0,0,FALSE,TRUE,12,384,FALSE,[55],[52],[2.2250893755368244],[2.336526385218499]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09485.mid",0,0,FALSE,TRUE,12,384,FALSE,[60],[52],[2.248386830373093],[2.4682341492044975]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09486.mid",0,0,FALSE,TRUE,12,384,FALSE,[66],[51],[2.1934515304854316],[2.4404631677252357]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09487.mid",0,0,FALSE,TRUE,12,384,FALSE,[64],[52],[2.254808698737462],[2.3932805357528077]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09488.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[50],[2.2512752103953138],[2.438796700127828]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._7_in_C_Major/09489.mid",0,0,FALSE,TRUE,12,384,FALSE,[58],[52],[2.1945006224438046],[2.4072039592238528]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09465.mid",0,0,FALSE,TRUE,12,384,FALSE,[59],[52],[2.2301573858733015],[2.276946362421441]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09466.mid",0,0,FALSE,TRUE,12,384,FALSE,[69],[51],[2.190645523599999],[2.3107695294388835]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09467.mid",0,0,FALSE,TRUE,12,384,FALSE,[75],[52],[2.202795806546464],[2.3309729624267557]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09468.mid",0,0,FALSE,TRUE,12,384,FALSE,[74],[52],[2.189656734920492],[2.3855305277955905]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09469.mid",0,0,FALSE,TRUE,12,384,FALSE,[64],[52],[2.2576752832766265],[2.377315430298863]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09470.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[52],[2.2932434190131255],[2.339495647136747]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09471.mid",0,0,FALSE,TRUE,12,384,FALSE,[64],[52],[2.2347107386680514],[2.340447232120013]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09472.mid",0,0,FALSE,TRUE,12,384,FALSE,[77],[52],[2.2647276523282973],[2.3872407510166624]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09473.mid",0,0,FALSE,TRUE,12,384,FALSE,[78],[51],[2.2204193411336095],[2.356949649408102]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09474.mid",0,0,FALSE,TRUE,12,384,FALSE,[58],[52],[2.263574419695458],[2.3256338133039725]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09475.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[52],[2.20138101065968],[2.344200704493473]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09476.mid",0,0,FALSE,TRUE,12,384,FALSE,[59],[52],[2.308925740899348],[2.4010253368586936]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09477.mid",0,0,FALSE,TRUE,12,384,FALSE,[72],[52],[2.265031115179922],[2.330784368491951]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09478.mid",0,0,FALSE,TRUE,12,384,FALSE,[59],[52],[2.2897029688957953],[2.351840271710722]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._8_in_F_Major/09479.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[51],[2.285442852644079],[2.3638582928255114]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09531.mid",0,0,FALSE,TRUE,12,384,FALSE,[90],[51],[2.1389785637171155],[2.3242076060066212]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09532.mid",0,0,FALSE,TRUE,12,384,FALSE,[90],[51],[2.156392264791172],[2.319056448363604]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09533.mid",0,0,FALSE,TRUE,12,384,FALSE,[91],[52],[2.138926486013899],[2.3074014702208516]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09534.mid",0,0,FALSE,TRUE,12,384,FALSE,[87],[52],[2.1829960128844936],[2.342498271106486]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09535.mid",0,0,FALSE,TRUE,12,384,FALSE,[80],[52],[2.2420734733865877],[2.3181524471148816]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09536.mid",0,0,FALSE,TRUE,12,384,FALSE,[88],[50],[2.107773280162006],[2.341114284773249]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09537.mid",0,0,FALSE,TRUE,12,384,FALSE,[88],[51],[2.13474043673911],[2.344785797214957]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09538.mid",0,0,FALSE,TRUE,12,384,FALSE,[82],[51],[2.070646321141534],[2.3293198825592945]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09539.mid",0,0,FALSE,TRUE,12,384,FALSE,[72],[51],[2.083980216374977],[2.250776711290216]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09540.mid",0,0,FALSE,TRUE,12,384,FALSE,[83],[52],[2.1136982081993083],[2.40553658126575]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09541.mid",0,0,FALSE,TRUE,12,384,FALSE,[85],[51],[2.159904549225621],[2.307179492726025]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09542.mid",0,0,FALSE,TRUE,12,384,FALSE,[86],[51],[2.1782812896118844],[2.350780696103886]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._10/No._9_in_F_Minor/09543.mid",0,0,FALSE,TRUE,12,384,FALSE,[88],[51],[2.1507322831219216],[2.3448808540018597]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09708.mid",0,0,FALSE,TRUE,12,384,FALSE,[79],[52],[2.165180913511215],[2.351211927784928]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09709.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[52],[2.229893437729432],[2.2962051675159953]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09710.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[52],[2.209330022581898],[2.332470550549084]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09711.mid",0,0,FALSE,TRUE,12,384,FALSE,[92],[52],[2.190968307074993],[2.262469367916438]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09712.mid",0,0,FALSE,TRUE,12,384,FALSE,[77],[52],[2.1788318101917334],[2.285362922576719]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09713.mid",0,0,FALSE,TRUE,12,384,FALSE,[74],[52],[2.2016173690028906],[2.3602274237876664]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09714.mid",0,0,FALSE,TRUE,12,384,FALSE,[71],[52],[2.0607188105530754],[2.2897634080569333]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._1_in_A-Flat_Major_""Harp_Study""/09715.mid",0,0,FALSE,TRUE,12,384,FALSE,[68],[52],[2.118721879786977],[2.3286090693263715]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09580.mid",0,0,FALSE,TRUE,12,384,FALSE,[81],[52],[2.2449765774539046],[2.5584243702887863]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09581.mid",0,0,FALSE,TRUE,12,384,FALSE,[81],[52],[2.2329252716618155],[2.524689384857838]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09582.mid",0,0,FALSE,TRUE,12,384,FALSE,[92],[52],[2.2211556846516083],[2.5627014932696968]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09583.mid",0,0,FALSE,TRUE,12,384,FALSE,[92],[52],[2.208080064830042],[2.58028490441422]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09584.mid",0,0,FALSE,TRUE,12,384,FALSE,[93],[52],[2.208495229912065],[2.570041209281033]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09585.mid",0,0,FALSE,TRUE,12,384,FALSE,[95],[52],[2.282735226671554],[2.566900673112988]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09586.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[52],[2.192165413462208],[2.509599722246078]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09587.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[52],[2.1845395686598263],[2.5519946147150727]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09588.mid",0,0,FALSE,TRUE,12,384,FALSE,[90],[52],[2.2550233084757156],[2.5666470791240945]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09589.mid",0,0,FALSE,TRUE,12,384,FALSE,[83],[52],[2.2064110907429364],[2.5813588016371702]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09590.mid",0,0,FALSE,TRUE,12,384,FALSE,[91],[51],[2.248065244864308],[2.6003615989982127]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09591.mid",0,0,FALSE,TRUE,12,384,FALSE,[94],[52],[2.2460189351418984],[2.545903467505642]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09592.mid",0,0,FALSE,TRUE,12,384,FALSE,[89],[52],[2.231700617669471],[2.560306325938953]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09593.mid",0,0,FALSE,TRUE,12,384,FALSE,[81],[52],[2.2294249474445316],[2.5090134226201406]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._10_in_B_Minor/09594.mid",0,0,FALSE,TRUE,12,384,FALSE,[79],[52],[2.2601779626285396],[2.494600508637557]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09743.mid",0,0,FALSE,TRUE,12,384,FALSE,[86],[52],[2.2341296602453995],[2.364731307113864]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09744.mid",0,0,FALSE,TRUE,12,384,FALSE,[88],[52],[2.2287133890112103],[2.37081284773499]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09745.mid",0,0,FALSE,TRUE,12,384,FALSE,[66],[52],[2.276357189646241],[2.337728339588124]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09746.mid",0,0,FALSE,TRUE,12,384,FALSE,[87],[52],[2.209782133257092],[2.355606312907525]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09747.mid",0,0,FALSE,TRUE,12,384,FALSE,[81],[52],[2.219571869349364],[2.3079610187854227]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09748.mid",0,0,FALSE,TRUE,12,384,FALSE,[80],[52],[2.2123545935657205],[2.3746542689117818]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09749.mid",0,0,FALSE,TRUE,12,384,FALSE,[73],[52],[2.2160485245874613],[2.36268824458648]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09750.mid",0,0,FALSE,TRUE,12,384,FALSE,[88],[52],[2.1875759278823717],[2.3940787380165216]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09751.mid",0,0,FALSE,TRUE,12,384,FALSE,[82],[52],[2.1998760378267423],[2.2982392909103244]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09752.mid",0,0,FALSE,TRUE,12,384,FALSE,[82],[52],[2.2352027736889957],[2.33436990671439]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09753.mid",0,0,FALSE,TRUE,12,384,FALSE,[77],[52],[2.194989032146378],[2.397215911268894]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09754.mid",0,0,FALSE,TRUE,12,384,FALSE,[86],[52],[2.2165771313184353],[2.3617445005780846]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09755.mid",0,0,FALSE,TRUE,12,384,FALSE,[83],[52],[2.1355484023894595],[2.3682141146439317]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09756.mid",0,0,FALSE,TRUE,12,384,FALSE,[87],[52],[2.1558405751458323],[2.365688803871921]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09757.mid",0,0,FALSE,TRUE,12,384,FALSE,[86],[52],[2.1561537963805204],[2.3239249288847104]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09758.mid",0,0,FALSE,TRUE,12,384,FALSE,[84],[52],[2.185622439452952],[2.35684050457765]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09759.mid",0,0,FALSE,TRUE,12,384,FALSE,[76],[52],[2.288407573143053],[2.4023435280261523]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._11_in_A_Minor_""Winter_Wind""/09760.mid",0,0,FALSE,TRUE,12,384,FALSE,[85],[52],[2.226094210742636],[2.3539017348273017]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09659.mid",0,0,FALSE,TRUE,12,384,FALSE,[61],[52],[2.2275399103371196],[2.399612328728711]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09665.mid",0,0,FALSE,TRUE,12,384,FALSE,[60],[52],[2.237343506084593],[2.384574017391944]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09667.mid",0,0,FALSE,TRUE,12,384,FALSE,[67],[52],[2.219019402161975],[2.380161531743356]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09671.mid",0,0,FALSE,TRUE,12,384,FALSE,[61],[52],[2.2773485832599185],[2.349102612720932]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09673.mid",0,0,FALSE,TRUE,12,384,FALSE,[62],[52],[2.2534661856703777],[2.3172959926128276]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09676.mid",0,0,FALSE,TRUE,12,384,FALSE,[59],[52],[2.1944554773763665],[2.326337316184522]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09677.mid",0,0,FALSE,TRUE,12,384,FALSE,[54],[52],[2.228462743147528],[2.3512239360017992]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09694.mid",0,0,FALSE,TRUE,12,384,FALSE,[60],[52],[2.2734956159312976],[2.32201571803983]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09695.mid",0,0,FALSE,TRUE,12,384,FALSE,[62],[52],[2.2427085772605944],[2.3684364721469406]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09696.mid",0,0,FALSE,TRUE,12,384,FALSE,[60],[52],[2.2408338721302195],[2.339458707464412]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09697.mid",0,0,FALSE,TRUE,12,384,FALSE,[53],[52],[2.2735434157452676],[2.437795504615789]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09698.mid",0,0,FALSE,TRUE,12,384,FALSE,[69],[52],[2.2554893554066107],[2.3136863903541354]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09699.mid",0,0,FALSE,TRUE,12,384,FALSE,[81],[52],[2.2192623340489126],[2.4056351401944736]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09700.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[52],[2.2254736421371955],[2.4094067628341174]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09701.mid",0,0,FALSE,TRUE,12,384,FALSE,[82],[52],[2.1821010308973103],[2.4062031770218644]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09702.mid",0,0,FALSE,TRUE,12,384,FALSE,[79],[52],[2.208758380515312],[2.388829348835719]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09703.mid",0,0,FALSE,TRUE,12,384,FALSE,[69],[52],[2.2410015888959536],[2.3361065812661272]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09704.mid",0,0,FALSE,TRUE,12,384,FALSE,[62],[52],[2.2229315311088294],[2.363829006207836]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09705.mid",0,0,FALSE,TRUE,12,384,FALSE,[66],[52],[2.285122514141361],[2.3868616240794682]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09706.mid",0,0,FALSE,TRUE,12,384,FALSE,[60],[52],[2.232906241175637],[2.3803872043594487]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._12_in_C_Minor/09707.mid",0,0,FALSE,TRUE,12,384,FALSE,[58],[51],[2.295716933951732],[2.36467840671933]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09657.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[52],[2.0816969315337164],[2.3105992047275663]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09658.mid",0,0,FALSE,TRUE,12,384,FALSE,[70],[51],[2.0635923431683896],[2.2892046937725032]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09660.mid",0,0,FALSE,TRUE,12,384,FALSE,[61],[50],[2.2042927396316694],[2.2973708778975475]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09661.mid",0,0,FALSE,TRUE,12,384,FALSE,[68],[51],[2.0383339472060307],[2.2703291883356678]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09662.mid",0,0,FALSE,TRUE,12,384,FALSE,[73],[50],[2.0535108028274784],[2.298481564558182]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09663.mid",0,0,FALSE,TRUE,12,384,FALSE,[65],[50],[2.1281208743765014],[2.285494083301699]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09664.mid",0,0,FALSE,TRUE,12,384,FALSE,[55],[52],[2.04723542829925],[2.2536186114557992]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09666.mid",0,0,FALSE,TRUE,12,384,FALSE,[54],[51],[2.0357984596488885],[2.189426620365179]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09668.mid",0,0,FALSE,TRUE,12,384,FALSE,[62],[50],[2.0198053707997055],[2.249849807810927]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09669.mid",0,0,FALSE,TRUE,12,384,FALSE,[61],[51],[2.0800790220092247],[2.287520245553184]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09670.mid",0,0,FALSE,TRUE,12,384,FALSE,[57],[51],[2.0683245164790955],[2.3232092829919866]
"Eval-subsets/ATEPP-1/Frederic_Chopin/12_Études,_Op._25/No._2_in_F_Minor/09674.mid",0,0,FALSE,TRUE,12,384,FALSE,[75],[51],[2.0943524993292018],[2.2913255990508783]
