filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track,"Ground Truth (0=Score, 1=Performance)"
./asap-dataset-master/Beethoven/Piano_Sonatas/26-3/midi_score.mid,0,0,FALSE,TRUE,2,480,80,7,2.75732224833501,2.17564259592717,0
./asap-dataset-master/Beethoven/Piano_Sonatas/26-3/midi_score.mid,1,0,FALSE,TRUE,2,480,81,5,2.58723628184105,2.16957139223072,0
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/midi_score.mid,0,0,FALSE,TRUE,0,480,62,9,2.37638121762523,1.85505843482669,0
./asap-dataset-master/Beethoven/Piano_Sonatas/27-1/midi_score.mid,1,0,FALSE,TRUE,0,480,62,1,2.6009558297482,1.85505843482669,0
./asap-dataset-master/Beethoven/Piano_Sonatas/27-2/midi_score.mid,0,0,FALSE,TRUE,2,480,60,1,2.75801344498047,0.0,0
./asap-dataset-master/Beethoven/Piano_Sonatas/27-2/midi_score.mid,1,0,FALSE,TRUE,2,480,62,3,2.70128581087034,1.41206568012523,0
./asap-dataset-master/Beethoven/Piano_Sonatas/28-1/midi_score.mid,0,0,FALSE,TRUE,2,480,44,3,2.53290052814962,1.47080847632211,0
./asap-dataset-master/Beethoven/Piano_Sonatas/28-1/midi_score.mid,1,0,FALSE,TRUE,2,480,41,1,2.73140680468199,1.47080847632211,0
./asap-dataset-master/Beethoven/Piano_Sonatas/28-2/midi_score.mid,0,0,FALSE,TRUE,4,480,52,10,2.61331332738204,2.38126029374245,0
./asap-dataset-master/Beethoven/Piano_Sonatas/28-2/midi_score.mid,1,0,FALSE,TRUE,4,480,72,3,2.54595617155362,2.31403793783716,0
./asap-dataset-master/Beethoven/Piano_Sonatas/29-2/midi_score.mid,0,0,FALSE,TRUE,0,480,53,3,2.13309942953537,1.59773000077109,0
./asap-dataset-master/Beethoven/Piano_Sonatas/29-2/midi_score.mid,1,0,FALSE,TRUE,0,480,51,3,2.44899721641939,1.53542772222725,0
./asap-dataset-master/Beethoven/Piano_Sonatas/29-3/midi_score.mid,0,0,FALSE,TRUE,2,480,53,19,2.04169645863506,2.16867015292672,0
./asap-dataset-master/Beethoven/Piano_Sonatas/29-3/midi_score.mid,1,0,FALSE,TRUE,2,480,66,11,2.60466590668706,2.09445330182791,0
./asap-dataset-master/Beethoven/Piano_Sonatas/29-4/midi_score.mid,0,0,FALSE,TRUE,6,480,78,23,2.49075782804452,2.55890368840383,0
./asap-dataset-master/Beethoven/Piano_Sonatas/29-4/midi_score.mid,1,0,FALSE,TRUE,6,480,80,20,2.49147900064093,2.43616966667367,0
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/midi_score.mid,0,0,FALSE,TRUE,2,480,40,7,1.93503902633711,2.34770913277038,0
./asap-dataset-master/Beethoven/Piano_Sonatas/3-1/midi_score.mid,1,0,FALSE,TRUE,0,480,10,3,2.12429124137698,2.33726358688827,0
./asap-dataset-master/Beethoven/Piano_Sonatas/3-2/midi_score.mid,0,0,FALSE,TRUE,4,480,17,14,1.79175946922806,2.41731216491523,0
./asap-dataset-master/Beethoven/Piano_Sonatas/3-2/midi_score.mid,1,0,FALSE,TRUE,0,480,10,4,1.68573583640279,2.43524453547865,0
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/midi_score.mid,0,0,FALSE,TRUE,2,480,31,14,2.03050509462664,1.86889646261148,0
./asap-dataset-master/Beethoven/Piano_Sonatas/30-1/midi_score.mid,1,0,FALSE,TRUE,2,480,32,8,1.97820265058362,1.84393551336859,0
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/midi_score.mid,0,0,FALSE,TRUE,6,480,52,10,2.28391356377054,2.55621830818885,0
./asap-dataset-master/Beethoven/Piano_Sonatas/31-1/midi_score.mid,1,0,FALSE,TRUE,6,480,62,4,2.41806670609061,2.29303310629629,0
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/midi_score.mid,0,0,FALSE,TRUE,0,480,28,1,1.91059324168473,0.0,0
./asap-dataset-master/Beethoven/Piano_Sonatas/31-2/midi_score.mid,1,0,FALSE,TRUE,0,480,18,1,2.61401195957118,0.0,0
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,0,0,FALSE,TRUE,8,480,73,15,2.65344976470267,2.51590570820491,0
./asap-dataset-master/Beethoven/Piano_Sonatas/31-3_4/midi_score.mid,1,0,FALSE,TRUE,8,480,61,7,2.67147268291745,2.78243188879776,0
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/midi_score.mid,0,0,FALSE,TRUE,6,480,69,38,2.62797497084335,2.20687685964957,0
./asap-dataset-master/Beethoven/Piano_Sonatas/32-1/midi_score.mid,1,0,FALSE,TRUE,6,480,77,23,2.62828732429807,2.23006420456743,0
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/midi_score.mid,0,0,FALSE,TRUE,2,480,70,11,2.10225891360593,2.05336740091447,0
./asap-dataset-master/Beethoven/Piano_Sonatas/4-1/midi_score.mid,1,0,FALSE,TRUE,0,480,60,1,2.28127106058298,2.05336740091447,0
./asap-dataset-master/Beethoven/Piano_Sonatas/5-1/midi_score.mid,0,0,FALSE,TRUE,0,480,39,10,2.55305178332742,2.69078584156296,0
./asap-dataset-master/Beethoven/Piano_Sonatas/5-1/midi_score.mid,1,0,FALSE,TRUE,0,480,37,1,2.73437744059142,2.69078584156296,0
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/midi_score.mid,0,0,FALSE,TRUE,0,480,16,15,1.70061002538441,2.28245184120095,0
./asap-dataset-master/Beethoven/Piano_Sonatas/7-1/midi_score.mid,1,0,FALSE,TRUE,0,480,16,3,1.88384968429574,2.30112977277106,0
./asap-dataset-master/Beethoven/Piano_Sonatas/7-2/midi_score.mid,0,0,FALSE,TRUE,2,480,57,13,2.77485379568076,1.74844388307365,0
./asap-dataset-master/Beethoven/Piano_Sonatas/7-2/midi_score.mid,1,0,FALSE,TRUE,2,480,49,6,2.55493419028528,1.86413510216043,0
./asap-dataset-master/Beethoven/Piano_Sonatas/7-3/midi_score.mid,0,0,FALSE,TRUE,6,600,6,11,2.16395565688206,1.30909070171259,0
./asap-dataset-master/Beethoven/Piano_Sonatas/7-3/midi_score.mid,1,0,FALSE,TRUE,0,600,21,3,2.21878516007338,1.57971509281558,0
./asap-dataset-master/Beethoven/Piano_Sonatas/7-4/midi_score.mid,0,0,FALSE,TRUE,2,480,69,20,2.09313230211385,2.36874841091406,0
./asap-dataset-master/Beethoven/Piano_Sonatas/7-4/midi_score.mid,1,0,FALSE,TRUE,2,480,49,1,2.26016664817518,2.36874841091406,0
./asap-dataset-master/Beethoven/Piano_Sonatas/8-1/midi_score.mid,0,0,FALSE,TRUE,0,480,63,16,2.7777516415597,2.48858774818432,0
./asap-dataset-master/Beethoven/Piano_Sonatas/8-1/midi_score.mid,1,0,FALSE,TRUE,0,480,71,1,2.53664340191128,2.48858774818432,0
./asap-dataset-master/Beethoven/Piano_Sonatas/8-2/midi_score.mid,0,0,FALSE,TRUE,2,480,28,10,1.92512119079082,2.57737774897726,0
./asap-dataset-master/Beethoven/Piano_Sonatas/8-2/midi_score.mid,1,0,FALSE,TRUE,2,480,35,5,2.41169119034007,2.54032831921381,0
./asap-dataset-master/Beethoven/Piano_Sonatas/8-3/midi_score.mid,0,0,FALSE,TRUE,2,480,61,13,1.75936192789017,1.59293001288521,0
./asap-dataset-master/Beethoven/Piano_Sonatas/8-3/midi_score.mid,1,0,FALSE,TRUE,2,480,57,3,2.43445634491262,1.62821125460846,0
./asap-dataset-master/Beethoven/Piano_Sonatas/9-1/midi_score.mid,0,0,FALSE,TRUE,0,480,48,7,2.26257881264554,1.92136968518842,0
./asap-dataset-master/Beethoven/Piano_Sonatas/9-1/midi_score.mid,1,0,FALSE,TRUE,0,480,66,6,2.48619029465471,2.11848358119685,0
./asap-dataset-master/Beethoven/Piano_Sonatas/9-2_no_trio/midi_score.mid,0,0,FALSE,TRUE,0,480,22,1,2.26537096386286,0.0,0
./asap-dataset-master/Beethoven/Piano_Sonatas/9-2_no_trio/midi_score.mid,1,0,FALSE,TRUE,0,480,20,1,2.46080738797688,0.0,0
./asap-dataset-master/Beethoven/Piano_Sonatas/9-3/midi_score.mid,0,0,FALSE,TRUE,1,480,24,7,2.13292701489311,1.33820874356454,0
./asap-dataset-master/Beethoven/Piano_Sonatas/9-3/midi_score.mid,1,0,FALSE,TRUE,0,480,25,3,2.31980124533833,1.33448075336864,0
./asap-dataset-master/Brahms/Six_Pieces_op_118/2/midi_score.mid,0,0,FALSE,TRUE,0,480,32,4,1.92367706748981,2.01365412841887,0
./asap-dataset-master/Brahms/Six_Pieces_op_118/2/midi_score.mid,1,0,FALSE,TRUE,0,480,42,4,2.63220157279553,1.85965200503759,0
./asap-dataset-master/Chopin/Ballades/1/midi_score.mid,0,0,FALSE,TRUE,0,480,79,31,2.27982942218706,2.66910454144234,0
./asap-dataset-master/Chopin/Ballades/1/midi_score.mid,1,0,FALSE,TRUE,0,480,64,33,2.54494371243668,2.72151981094931,0
./asap-dataset-master/Chopin/Ballades/2/midi_score.mid,0,0,FALSE,TRUE,2,480,31,9,2.00562090521613,2.26340898203114,0
./asap-dataset-master/Chopin/Ballades/2/midi_score.mid,1,0,FALSE,TRUE,2,480,30,9,2.46973593193588,2.49110433850186,0
./asap-dataset-master/Chopin/Ballades/3/midi_score.mid,0,0,FALSE,TRUE,2,480,5,16,2.43833771841336,2.68988202248903,0
./asap-dataset-master/Chopin/Ballades/3/midi_score.mid,1,0,FALSE,TRUE,2,480,3,13,2.41411509453907,2.73981342937739,0
./asap-dataset-master/Chopin/Ballades/4/midi_score.mid,0,0,FALSE,TRUE,2,480,69,22,2.28445200335442,2.27975084761427,0
./asap-dataset-master/Chopin/Ballades/4/midi_score.mid,1,0,FALSE,TRUE,2,480,55,13,2.03351573736012,2.15825588700413,0
./asap-dataset-master/Chopin/Barcarolle/midi_score.mid,0,0,FALSE,TRUE,8,480,82,38,2.64816030740841,2.7452994993137,0
./asap-dataset-master/Chopin/Barcarolle/midi_score.mid,1,0,FALSE,TRUE,8,480,73,13,2.96320446002541,2.75750270177473,0
./asap-dataset-master/Chopin/Berceuse_op_57/midi_score.mid,0,0,FALSE,TRUE,3,480,22,25,2.06749779776182,2.6961345484313,0
./asap-dataset-master/Chopin/Berceuse_op_57/midi_score.mid,1,0,FALSE,TRUE,0,480,2,1,2.06749779776182,2.6961345484313,0
./asap-dataset-master/Chopin/Etudes_op_10/1/midi_score.mid,0,0,FALSE,TRUE,4,480,50,1,1.32966134885476,0.0,0
./asap-dataset-master/Chopin/Etudes_op_10/1/midi_score.mid,1,0,FALSE,TRUE,0,480,13,1,2.47244103668248,0.0,0
./asap-dataset-master/Chopin/Etudes_op_10/10/midi_score.mid,0,0,FALSE,TRUE,0,480,57,1,2.410854655663,0.0,0
./asap-dataset-master/Chopin/Etudes_op_10/10/midi_score.mid,1,0,FALSE,TRUE,0,480,54,5,2.52511797163038,2.10313589066583,0
./asap-dataset-master/Chopin/Etudes_op_10/12/midi_score.mid,0,0,FALSE,TRUE,0,480,23,7,2.28302801941595,2.48195026837234,0
./asap-dataset-master/Chopin/Etudes_op_10/12/midi_score.mid,1,0,FALSE,TRUE,2,480,58,1,2.48019912214358,2.48195026837234,0
./asap-dataset-master/Chopin/Etudes_op_10/2/midi_score.mid,0,0,FALSE,TRUE,2,480,48,1,1.3083413041352,0.0,0
./asap-dataset-master/Chopin/Etudes_op_10/2/midi_score.mid,1,0,FALSE,TRUE,0,480,29,1,2.50630412291638,0.0,0
./asap-dataset-master/Chopin/Etudes_op_10/3/midi_score.mid,0,0,FALSE,TRUE,2,480,76,4,2.55600195476525,2.07953592947514,0
./asap-dataset-master/Chopin/Etudes_op_10/3/midi_score.mid,1,0,FALSE,TRUE,2,480,70,3,2.55860891630474,2.32782978754542,0
./asap-dataset-master/Chopin/Etudes_op_10/4/midi_score.mid,0,0,FALSE,TRUE,2,480,50,1,2.4730209823441,0.0,0
./asap-dataset-master/Chopin/Etudes_op_10/4/midi_score.mid,1,0,FALSE,TRUE,2,480,52,4,2.51728100717747,1.78337938961862,0
./asap-dataset-master/Chopin/Etudes_op_10/5/midi_score.mid,0,0,FALSE,TRUE,2,480,73,8,1.8621502787918,1.28740086302034,0
./asap-dataset-master/Chopin/Etudes_op_10/5/midi_score.mid,1,0,FALSE,TRUE,0,480,60,9,2.15077033939212,1.3242385642906,0
./asap-dataset-master/Chopin/Etudes_op_10/7/midi_score.mid,0,0,FALSE,TRUE,2,480,4,1,0.0,0.0,0
./asap-dataset-master/Chopin/Etudes_op_10/7/midi_score.mid,1,0,FALSE,TRUE,2,480,5,4,1.74786809746676,2.22409787142936,0
./asap-dataset-master/Chopin/Etudes_op_10/8/midi_score.mid,0,0,FALSE,TRUE,4,480,75,11,1.32966134885476,2.01619313407506,0
./asap-dataset-master/Chopin/Etudes_op_10/8/midi_score.mid,1,0,FALSE,TRUE,0,480,68,8,2.39728105059423,2.40935066881479,0
./asap-dataset-master/Chopin/Etudes_op_25/1/midi_score.mid,0,0,FALSE,TRUE,2,480,78,5,2.59070817528168,1.11337099883613,0
./asap-dataset-master/Chopin/Etudes_op_25/1/midi_score.mid,1,0,FALSE,TRUE,3,480,69,8,2.59542143302156,1.1406563813487,0
./asap-dataset-master/Chopin/Etudes_op_25/10/midi_score.mid,0,0,FALSE,TRUE,1,480,89,12,2.06897387656363,2.03849435349704,0
./asap-dataset-master/Chopin/Etudes_op_25/10/midi_score.mid,1,0,FALSE,TRUE,1,480,86,3,2.21405756168039,1.97218062886694,0
./asap-dataset-master/Chopin/Etudes_op_25/11/midi_score.mid,0,0,FALSE,TRUE,2,480,39,20,1.79175946922806,1.16821529283438,0
./asap-dataset-master/Chopin/Etudes_op_25/11/midi_score.mid,1,0,FALSE,TRUE,0,480,27,22,1.97646917836538,1.28683806617708,0
./asap-dataset-master/Chopin/Etudes_op_25/12/midi_score.mid,0,0,FALSE,TRUE,2,480,79,1,2.16118041609932,0.0,0
./asap-dataset-master/Chopin/Etudes_op_25/12/midi_score.mid,1,0,FALSE,TRUE,2,480,79,1,2.56182409161245,0.0,0
./asap-dataset-master/Chopin/Etudes_op_25/2/midi_score.mid,0,0,FALSE,TRUE,1,480,18,4,0.0,1.11013594678332,0
./asap-dataset-master/Chopin/Etudes_op_25/2/midi_score.mid,1,0,FALSE,TRUE,3,480,11,3,1.3485390196098,1.60755210299965,0
./asap-dataset-master/Chopin/Etudes_op_25/4/midi_score.mid,0,0,FALSE,TRUE,2,480,33,5,2.16416421206897,1.81848316301237,0
./asap-dataset-master/Chopin/Etudes_op_25/4/midi_score.mid,1,0,FALSE,TRUE,2,480,38,4,2.19945241573379,2.43320524190535,0
./asap-dataset-master/Chopin/Etudes_op_25/5/midi_score.mid,0,0,FALSE,TRUE,6,480,87,10,2.47868053719111,2.2130505579788,0
./asap-dataset-master/Chopin/Etudes_op_25/5/midi_score.mid,1,0,FALSE,TRUE,0,480,67,10,1.98102666770628,2.662828654781,0
./asap-dataset-master/Chopin/Etudes_op_25/8/midi_score.mid,0,0,FALSE,TRUE,1,480,47,3,1.38970126882588,1.6325655081219,0
./asap-dataset-master/Chopin/Etudes_op_25/8/midi_score.mid,1,0,FALSE,TRUE,1,480,40,5,1.51023611658663,1.84180360854994,0
./asap-dataset-master/Chopin/Polonaises/53/midi_score.mid,0,0,FALSE,TRUE,2,480,71,26,2.63972341483334,2.66027737141416,0
./asap-dataset-master/Chopin/Polonaises/53/midi_score.mid,1,0,FALSE,TRUE,2,480,68,16,2.72324096223467,2.57916122337607,0
./asap-dataset-master/Chopin/Scherzos/20/midi_score.mid,0,0,FALSE,TRUE,0,480,51,8,2.29410302875891,2.56324928479281,0
./asap-dataset-master/Chopin/Scherzos/20/midi_score.mid,1,0,FALSE,TRUE,0,480,25,3,2.41162891812675,2.55915809933716,0
./asap-dataset-master/Chopin/Scherzos/31/midi_score.mid,0,0,FALSE,TRUE,0,480,78,12,2.60243315964564,2.16179634169748,0
./asap-dataset-master/Chopin/Scherzos/31/midi_score.mid,1,0,FALSE,TRUE,0,480,83,11,2.48145375460464,2.30700411635137,0
./asap-dataset-master/Chopin/Scherzos/39/midi_score.mid,0,0,FALSE,TRUE,0,480,47,1,2.20668463500622,0.0,0
./asap-dataset-master/Chopin/Scherzos/39/midi_score.mid,1,0,FALSE,TRUE,0,480,62,5,2.38090788030123,2.33637237620411,0
./asap-dataset-master/Chopin/Sonata_2/1st_no_repeat/midi_score.mid,0,0,FALSE,TRUE,2,480,43,6,2.5665659433905,2.44662939500427,0
./asap-dataset-master/Chopin/Sonata_2/1st_no_repeat/midi_score.mid,1,0,FALSE,TRUE,2,480,41,5,2.45963735039252,2.57307221968758,0
./asap-dataset-master/Chopin/Sonata_2/2nd_no_repeat/midi_score.mid,0,0,FALSE,TRUE,0,480,80,2,2.24694133785734,1.79175946922806,0
./asap-dataset-master/Chopin/Sonata_2/2nd_no_repeat/midi_score.mid,1,0,FALSE,TRUE,0,480,73,6,2.57816340273911,2.39231582593127,0
./asap-dataset-master/Chopin/Sonata_2/2nd/midi_score.mid,0,0,FALSE,TRUE,0,480,80,3,2.37589338829497,1.79175946922806,0
./asap-dataset-master/Chopin/Sonata_2/2nd/midi_score.mid,1,0,FALSE,TRUE,2,480,73,8,2.59576645405447,2.34498020677849,0
./asap-dataset-master/Chopin/Sonata_2/3rd_no_repeat/midi_score.mid,0,0,FALSE,TRUE,0,480,38,10,2.73923409038874,2.33415876111706,0
./asap-dataset-master/Chopin/Sonata_2/3rd_no_repeat/midi_score.mid,1,0,FALSE,TRUE,0,480,40,8,2.87808417542214,2.08831376896273,0
./asap-dataset-master/Chopin/Sonata_2/3rd/midi_score.mid,0,0,FALSE,TRUE,0,480,38,10,2.72871720215693,2.28662878423332,0
./asap-dataset-master/Chopin/Sonata_2/3rd/midi_score.mid,1,0,FALSE,TRUE,0,480,40,8,2.87897425300656,2.09873617064349,0
./asap-dataset-master/Chopin/Sonata_2/4th/midi_score.mid,0,0,FALSE,TRUE,1,480,2,3,0.0,1.10272623244041,0
./asap-dataset-master/Chopin/Sonata_2/4th/midi_score.mid,1,0,FALSE,TRUE,1,480,3,3,1.09861228866811,1.10935764421308,0
./asap-dataset-master/Chopin/Sonata_3/2nd/midi_score.mid,0,0,FALSE,TRUE,0,480,20,3,0.62770525719715,1.64884707167248,0
./asap-dataset-master/Chopin/Sonata_3/2nd/midi_score.mid,1,0,FALSE,TRUE,0,480,9,1,2.12166710384504,1.64884707167248,0
./asap-dataset-master/Chopin/Sonata_3/3rd/midi_score.mid,0,0,FALSE,TRUE,8,480,20,33,2.13833305950803,2.8073953622628,0
./asap-dataset-master/Chopin/Sonata_3/3rd/midi_score.mid,1,0,FALSE,TRUE,6,480,26,12,2.09586846508713,2.73316096456396,0
./asap-dataset-master/Chopin/Sonata_3/4th/midi_score.mid,0,0,FALSE,TRUE,2,480,73,1,2.29941884563895,0.0,0
./asap-dataset-master/Chopin/Sonata_3/4th/midi_score.mid,1,0,FALSE,TRUE,2,480,75,8,2.70759112339647,2.07256157841216,0
./asap-dataset-master/Debussy/Images_Book_1/1_Reflets_dans_lEau/midi_score.mid,0,0,FALSE,TRUE,4,480,36,34,2.05112503554727,2.14192618728667,0
./asap-dataset-master/Debussy/Images_Book_1/1_Reflets_dans_lEau/midi_score.mid,1,0,FALSE,TRUE,2,480,26,24,2.16758192140896,2.19311576624187,0
./asap-dataset-master/Debussy/Pour_le_Piano/1/midi_score.mid,0,0,FALSE,TRUE,2,480,88,19,2.2024746516808,2.73729792049768,0
./asap-dataset-master/Debussy/Pour_le_Piano/1/midi_score.mid,1,0,FALSE,TRUE,0,480,62,1,2.26855494630323,2.73729792049768,0
./asap-dataset-master/Glinka/The_Lark/midi_score.mid,0,0,FALSE,TRUE,4,480,34,13,2.31999351670591,2.30820045372479,0
./asap-dataset-master/Glinka/The_Lark/midi_score.mid,1,0,FALSE,TRUE,4,480,18,18,2.16642740315696,2.32158630913163,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/31-1/midi_score.mid,0,0,FALSE,TRUE,2,480,18,8,2.46955621547352,1.41345762196847,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/31-1/midi_score.mid,1,0,FALSE,TRUE,2,480,18,5,2.51985681446952,1.44205499196885,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/32-1_no_repeat/midi_score.mid,0,0,FALSE,TRUE,2,480,17,8,1.81637349928928,2.02721748988302,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/32-1_no_repeat/midi_score.mid,1,0,FALSE,TRUE,2,480,5,3,2.47512347679267,2.03591319305823,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/32-1/midi_score.mid,0,0,FALSE,TRUE,2,480,18,8,1.92513509091038,2.01243827529966,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/32-1/midi_score.mid,1,0,FALSE,TRUE,2,480,5,3,2.36971030014693,2.01867038865159,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/39-1/midi_score.mid,0,0,FALSE,TRUE,2,480,4,7,0.0,1.81603820620451,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/39-1/midi_score.mid,1,0,FALSE,TRUE,0,480,4,5,1.73512645696292,1.83776986446965,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/39-2/midi_score.mid,0,0,FALSE,TRUE,3,480,3,19,1.73512645696292,2.25940492338497,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/39-2/midi_score.mid,1,0,FALSE,TRUE,2,480,3,8,1.79175946922806,2.10649472247803,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/39-3/midi_score.mid,0,0,FALSE,TRUE,2,480,3,1,1.66094743328692,0.0,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/39-3/midi_score.mid,1,0,FALSE,TRUE,2,480,3,1,1.76017552682609,0.0,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/46-1/midi_score.mid,0,0,FALSE,TRUE,3,480,14,13,1.74287444142709,1.68391255304559,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/46-1/midi_score.mid,1,0,FALSE,TRUE,2,480,4,5,2.03012603913863,1.678432864937,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/48-1/midi_score.mid,0,0,FALSE,TRUE,3,480,19,25,2.36030835369953,2.25570786873551,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/48-1/midi_score.mid,1,0,FALSE,TRUE,0,480,11,11,2.4940118869418,2.18745143903508,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/48-2/midi_score.mid,0,0,FALSE,TRUE,2,480,4,1,1.73512645696292,0.0,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/48-2/midi_score.mid,1,0,FALSE,TRUE,0,480,4,1,1.79175946922806,0.0,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/49-1/midi_score.mid,0,0,FALSE,TRUE,2,480,4,33,1.79175946922806,2.55194837370455,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/49-1/midi_score.mid,1,0,FALSE,TRUE,2,480,4,1,1.79062525349998,2.55194837370455,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,0,0,FALSE,TRUE,2,480,8,12,1.99588514375124,1.58669358589913,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,1,0,FALSE,TRUE,2,480,4,13,2.00167257608995,1.79741219379206,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/6-1/midi_score.mid,0,0,FALSE,TRUE,4,480,24,15,2.03979970055447,2.35841676291446,0
./asap-dataset-master/Haydn/Keyboard_Sonatas/6-1/midi_score.mid,1,0,FALSE,TRUE,2,480,20,7,2.70221486549169,2.14603912052082,0
./asap-dataset-master/Liszt/Annees_de_pelerinage_2/1_Gondoliera/midi_score.mid,0,0,FALSE,TRUE,4,480,13,12,2.37986999597244,2.43146653525122,0
./asap-dataset-master/Liszt/Annees_de_pelerinage_2/1_Gondoliera/midi_score.mid,1,0,FALSE,TRUE,2,480,18,8,2.42527539030376,2.48160849558135,0
./asap-dataset-master/Liszt/Ballade_2/midi_score.mid,0,0,FALSE,TRUE,2,480,65,30,2.57750002623268,2.63704414773791,0
./asap-dataset-master/Liszt/Ballade_2/midi_score.mid,1,0,FALSE,TRUE,2,480,75,23,2.6630947057683,2.5482752956564,0
./asap-dataset-master/Liszt/Concert_Etude_S145/1/midi_score.mid,0,0,FALSE,TRUE,2,480,63,12,2.19687123842583,1.94881747715251,0
./asap-dataset-master/Liszt/Concert_Etude_S145/1/midi_score.mid,1,0,FALSE,TRUE,2,480,50,13,1.82879084246712,1.96465322397608,0
./asap-dataset-master/Liszt/Concert_Etude_S145/2/midi_score.mid,0,0,FALSE,TRUE,2,480,22,7,2.11108008609995,1.83431939450333,0
./asap-dataset-master/Liszt/Concert_Etude_S145/2/midi_score.mid,1,0,FALSE,TRUE,2,480,19,9,2.15980070671216,1.93302893317915,0
./asap-dataset-master/Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,0,0,FALSE,TRUE,5,480,48,28,2.36251357109018,2.26391887354939,0
./asap-dataset-master/Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,1,0,FALSE,TRUE,8,480,33,10,2.55442588729498,2.34567126948151,0
./asap-dataset-master/Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score.mid,0,0,FALSE,TRUE,4,480,41,34,2.33205049085547,2.56909766614516,0
./asap-dataset-master/Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score.mid,1,0,FALSE,TRUE,2,480,41,34,2.54587700423332,2.63235794367473,0
./asap-dataset-master/Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,0,0,FALSE,TRUE,4,480,40,34,2.31154179497055,2.54499857766219,0
./asap-dataset-master/Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,1,0,FALSE,TRUE,2,480,40,34,2.46459584197971,2.61818788992711,0
./asap-dataset-master/Liszt/Hungarian_Rhapsodies/6/midi_score.mid,0,0,FALSE,TRUE,2,480,71,29,2.33397315712331,2.21037625886943,0
./asap-dataset-master/Liszt/Hungarian_Rhapsodies/6/midi_score.mid,1,0,FALSE,TRUE,2,480,45,16,2.78272746072537,2.26731795564079,0
./asap-dataset-master/Liszt/Mephisto_Waltz/midi_score.mid,0,0,FALSE,TRUE,8,480,102,28,2.72901494998035,2.77821274272796,0
./asap-dataset-master/Liszt/Mephisto_Waltz/midi_score.mid,1,0,FALSE,TRUE,8,480,96,29,2.84835474084779,2.841150872863,0
./asap-dataset-master/Liszt/Sonata/midi_score.mid,0,0,FALSE,TRUE,4,480,102,33,2.38654999511271,2.50996499440276,0
./asap-dataset-master/Liszt/Sonata/midi_score.mid,1,0,FALSE,TRUE,4,480,102,25,2.72607003832224,2.51407350013966,0
./asap-dataset-master/Liszt/Transcendental_Etudes/1/midi_score.mid,0,0,FALSE,TRUE,6,480,32,21,2.08362884572296,2.33366225503358,0
./asap-dataset-master/Liszt/Transcendental_Etudes/1/midi_score.mid,1,0,FALSE,TRUE,6,480,20,12,2.21489369479666,2.45646849094753,0
./asap-dataset-master/Liszt/Transcendental_Etudes/10/midi_score.mid,0,0,FALSE,TRUE,2,480,13,20,2.11489461991848,2.67858402781076,0
./asap-dataset-master/Liszt/Transcendental_Etudes/10/midi_score.mid,1,0,FALSE,TRUE,2,480,38,21,2.15665802997502,2.52957037176218,0
